611.321	839.938	
684.709	467.24	
600.526	822.353	
738.569	521.691	
680.873	465.773	
608.193	850.632	
735.016	511.91	
682.791	465.288	
607.456	878.26	
739.006	515.572	
684.328	468.446	
617.386	874.794	
736.552	509.06	
689.807	472.125	
610.955	874.369	
759.602	520.809	
690.67	473.948	
493.292	391.993	
604.921	900.669	
688.819	474.637	
487.475	391.497	
612.29	854.819	
687.257	478.781	
478.789	413.021	
605.926	851.259	
689.085	482.394	
473.534	403.628	
614.471	834.239	
695.921	488.652	
607.223	843.046	
698.896	490.975	
596.372	857.098	
700.425	494.442	
590.554	854.098	
696.282	495.812	
589.927	864.65	
687.432	498.403	
461.214	467.38	
601.795	879.211	
689.822	502.768	
466.239	488.711	
603.971	860.134	
693.768	503.361	
473.256	511.276	
598.98	880.169	
695.179	504.6	
500.864	557.384	
595.686	860.716	
690.787	502.052	
476.072	530.189	
602.009	847.474	
691.538	502.076	
481.788	538.99	
615.248	831.516	
700.376	511.474	
496.434	559.867	
603.37	818.486	
705.501	512.61	
598.49	607.498	
618.654	883.563	
712.758	498.718	
698.991	474.673	
604.223	866.917	
708.609	494.835	
711.129	448.382	
609.315	857.281	
711.929	498.429	
699.445	470.718	
606.879	856.246	
710.99	512.356	
627.22	703.563	
694.949	497.703	
614.682	839.732	
710.612	506.868	
634.984	703.82	
677.246	516.712	
595.869	875.573	
711.848	503.286	
700.668	582.976	
673.584	519.705	
594.821	828.017	
713.16	498.108	
652.719	558.663	
594.074	841.039	
711.247	493.618	
653.734	554.196	
611.714	849.742	
711.348	490.49	
628.292	610.949	
603.863	838.777	
715.085	486.669	
634.302	622.925	
599.29	861.425	
715.112	479.427	
686.977	538.445	
599.803	887.931	
711.531	473.113	
690.463	526.279	
605.118	860.436	
711.56	465.944	
609.95	866.457	
715.969	460.022	
670.576	233.804	
601.977	861.786	
715.227	455.258	
504.398	540.421	
703.177	265.565	
598.006	869.434	
713.598	449.828	
671.693	223.594	
594.512	852.679	
713.929	446.429	
504.815	550.596	
598.632	886.794	
717.067	439.381	
582.062	871.916	
714.979	441.064	
581.694	866.161	
715.846	440.026	
592.904	841.261	
713.809	447.259	
646.136	673.894	
593.212	825.432	
715.009	446.458	
630.885	678.384	
591.513	857.698	
720.1	438.163	
597.295	859.479	
718.584	433.892	
734.413	378.105	
596.654	861.318	
713.848	439.856	
583.182	653.931	
605.392	870.091	
714.924	440.42	
589.591	656.703	
598.502	882.63	
715.597	439.524	
598.149	656.597	
608.243	860.077	
716.266	440.327	
606.928	662.328	
603.715	856.332	
715.388	438.37	
613.988	664.358	
703.151	372.239	
606.577	799.569	
716.335	434.674	
606.915	855.873	
715.245	436.661	
727.142	675.27	
598.355	861.487	
714.811	436.768	
714.393	615.599	
609.276	868.269	
712.323	434.533	
759.596	653.672	
603.514	874.282	
930.682	411.561	
714.904	436.362	
595.313	860.275	
925.636	406.379	
716.351	437.516	
605.873	844.034	
716.226	434.886	
610.079	833.981	
714.931	435.123	
595.694	851.725	
709.665	431.839	
592.278	887.125	
706.678	430.123	
612.79	866.069	
706.072	427.94	
603.816	905.346	
709.667	426.38	
598.205	947.24	
710.628	424.955	
589.074	899.654	
713.782	425.708	
586.375	935.327	
713.308	423.451	
594.212	865.647	
712.121	422.167	
617.243	850.833	
710.815	421.111	
602.224	848.355	
712.896	421.326	
602.536	908.851	
712.489	419.827	
836.403	352.484	
589.47	861.971	
705.592	421.154	
846.933	343.144	
598.031	872.563	
705.066	425.988	
817.261	358.779	
597.354	863.928	
707.643	423.821	
823.47	352.54	
598.729	821.857	
705.291	425.99	
821.289	331.919	
590.683	860.084	
704.664	432.934	
754.689	394.444	
602.696	854.582	
703.658	434.828	
761.328	397.461	
605.296	842.195	
700.382	440.382	
664.726	454.784	
607.018	893.169	
700.994	444.809	
749.696	392.565	
605.856	865.655	
700.907	446.979	
600.42	852.552	
700.757	445.996	
599.062	862.21	
699.372	444.807	
602.936	859.31	
700.342	447.309	
609.771	864.707	
704.091	449.62	
602.183	855.913	
698.249	452.684	
603.048	912.282	
692.624	449.944	
611.931	882.224	
696.328	450.479	
595.337	834.147	
696.49	450.019	
611.125	874.001	
693.896	448.773	
595.554	887.699	
699.022	449.467	
588.59	875.151	
693.002	449.555	
597.616	864.352	
690.492	446.108	
597.947	872.149	
695.391	448.09	
595.488	873.338	
693.619	458.141	
582.126	845.147	
693.114	458.743	
592.223	865.15	
693.481	460.767	
598.202	838.51	
782.855	560.19	
684.033	466.927	
596.071	886.569	
772.351	541.046	
687.964	467.9	
599.536	893.324	
744.035	513.91	
691.436	471.045	
593.349	885.347	
736.801	510.999	
688.506	472.494	
596.395	843.573	
772.363	530.737	
695.815	476.547	
594.424	828.633	
700.808	477.831	
595.428	875.111	
702.269	482.511	
598.5	896.467	
702.939	482.736	
596.437	914.908	
704.465	488.085	
581.602	900.002	
704.612	489.41	
599.745	890.881	
700.762	492.521	
591.983	914.486	
699.799	491.092	
588.908	855.816	
699.893	499.183	
587.217	896.591	
700.534	500.383	
599.071	923.721	
697.38	501.654	
603.791	866.129	
693.558	505.47	
469.308	505.201	
616.042	913.923	
696.606	508.16	
472.241	516.893	
589.405	856.353	
695.131	508.5	
473.329	529.77	
595.941	880.21	
696.666	507.123	
482.938	538.634	
601.305	871.825	
698.864	507.307	
536.082	606.796	
601.365	868.156	
702.058	512.203	
542.546	600.36	
601.143	879.556	
705.491	512.381	
610.217	612.985	
719.64	448.291	
599.448	874.105	
713.551	500.348	
719.107	445.589	
595.009	885.574	
714.04	500.285	
695.462	475.592	
593.754	890.938	
712.756	513.223	
699.083	745.126	
694.64	497.15	
585.666	894.792	
713.936	511.782	
693.529	736.454	
690.416	501.62	
588.264	885.568	
713.317	504.704	
803.005	560.199	
674.196	530.772	
591.478	902.776	
714.114	500.612	
672.711	530.561	
597.886	920.842	
713.899	497.682	
680.358	519.896	
597.329	939.335	
716.422	492.943	
673.338	548.883	
595.173	879.38	
716.894	487.328	
653.186	596.696	
589.429	881.231	
716.82	482.458	
694.089	524.115	
591.473	884.665	
716.481	477.34	
580.708	878.897	
718.205	469.65	
501.05	532.475	
598.854	855.508	
716.385	464.095	
681.765	251.771	
590.289	867.089	
717.323	456.043	
673.437	250.444	
605.762	879.85	
719.318	452.935	
662.838	230.777	
614.024	859.952	
717.927	451.856	
515.524	567.243	
658.569	232.729	
602.774	860.817	
718.891	440.635	
601.758	861.96	
716.313	440.759	
604.896	868.085	
719.472	451.955	
674.633	670.951	
607.443	844.419	
718.503	449.636	
658.419	670.613	
602.38	851.411	
716.529	446.84	
633.3	676.991	
729.691	388.318	
615.094	870.46	
719.403	444.38	
577.756	654.712	
727.211	396.633	
595.45	838.765	
722.207	442.885	
579.457	650.407	
732.423	390.215	
606.874	823.501	
719.787	441.139	
581.601	650.755	
753.33	340.61	
590.569	874.851	
717.706	437.864	
585.515	648.134	
729.573	379.921	
615.505	829.584	
718.045	436.752	
597.587	651.214	
590.019	814.597	
720.593	438.143	
613.262	654.466	
709.197	369.028	
609.463	848.446	
719.935	437.485	
630.742	662.962	
629.1	419.249	
597.02	847.478	
718.009	435.447	
666.106	669.507	
590.078	452.792	
608.359	891.194	
719.763	436.633	
715.546	683.646	
601.855	864.202	
718.034	435.717	
729.361	658.503	
602.958	874.466	
718.47	431.115	
758.31	669.437	
608.23	887.328	
721.805	435.29	
772.487	663.681	
1366.03	-170.37	
599.803	829.409	
718.882	436.141	
791.084	666.189	
613.511	857.442	
718.866	434.86	
603.579	877.935	
715.52	436.114	
612.649	852.386	
718.525	434.342	
606.49	854.406	
713.089	429.958	
604.087	862.851	
719.24	433.172	
605.692	879.604	
717.308	429.74	
607.917	881.5	
710.812	426.099	
598.911	871.979	
714.578	429.064	
593.685	872.165	
719.163	426.648	
601.412	868.122	
716.428	423.937	
601.333	870.402	
714.945	423.646	
583.699	881.671	
714.595	419.069	
600.003	893.813	
715.539	420.222	
824.974	366.731	
610.795	837.247	
710.845	421.228	
844.147	365.241	
593.648	887.019	
708.915	423.015	
839.542	360.847	
608.85	867.995	
713.589	423.257	
836.474	360.675	
592.775	898.315	
710.624	422.866	
826.505	361.35	
606.263	884.497	
707.9	427.946	
797.238	371.85	
585.96	810.534	
709.112	431.738	
744.816	425.627	
600.377	872.551	
706.091	435.54	
772.785	386.917	
589.777	926.616	
703.099	439.181	
673.935	465.915	
597.53	909.915	
704.229	444.12	
752.121	400.862	
607.782	874.458	
700.823	446.559	
604.03	865.058	
703.699	444.138	
605.07	836.303	
702.126	447.415	
604.47	888.253	
700.233	449.627	
621.516	890.364	
700.985	452.645	
603.854	905.708	
700.082	455.798	
606.346	863.22	
695.413	457.153	
600.246	849.688	
696.248	455.76	
596.117	863.39	
699.285	457.176	
597.728	875.005	
698.031	459.868	
611.028	899.762	
591.754	458.03	
699.843	455.334	
593.962	845.311	
1396.84	618.219	
698.684	453.213	
601.044	861.395	
694.645	454.863	
595.079	838.691	
696.205	461.684	
587.141	852.134	
699.543	463.778	
602.168	845.734	
790.474	583.8	
697.601	468.361	
599.496	895.535	
781.624	562.104	
690.995	470.551	
604.003	924.931	
747.945	529.38	
692.729	473.113	
596.51	892.778	
744.965	518.389	
696.193	476.719	
602.131	913.64	
700.681	477.352	
589.776	859.684	
705.275	480.28	
587.253	929.027	
705.803	485.198	
592.387	951.171	
704.632	483.379	
590.187	862.253	
710.703	488.741	
594.641	864.272	
706.787	489.538	
595.638	862.345	
707.12	492.983	
598.133	891.602	
704.524	496.246	
596.931	897.492	
703.356	497.556	
602.85	899.438	
703.883	499.914	
591.994	886.107	
698.393	505.641	
471.019	486.673	
602.319	864.31	
699.251	507.415	
471.32	504.326	
588.767	851.636	
699.83	510.059	
473.283	516.416	
590.633	882.957	
698.793	508.991	
472.346	523.356	
593.14	855.019	
699.231	508.05	
488.631	551.825	
595.991	881.289	
702.195	507.556	
493.335	551.84	
595.435	907.839	
707.132	514.282	
509.106	584.635	
595.892	868.05	
707.671	513.494	
596.002	623.946	
608.76	894.039	
717.49	500.059	
725.348	444.307	
604.859	858.353	
716.01	499.765	
703.625	474.795	
598.662	844.412	
720.678	502.44	
719.419	455.651	
599.806	835.239	
716.635	516.655	
708.439	745.483	
524.929	625.333	
704.893	494.415	
612.66	868.076	
714.611	511.053	
707.558	736.445	
688.818	519.902	
610.977	832.562	
715.093	504.662	
889.374	484.15	
669.757	561.867	
597.044	866.183	
717.93	501.228	
688.101	532.14	
594.401	834.345	
718.922	496.944	
670.014	572.256	
593.807	884.888	
716.192	491.696	
668.493	583.727	
592.816	870.803	
718.441	486.534	
627.017	692.169	
599.511	847.976	
717.018	480.271	
708.799	522.105	
594.471	876.847	
717.874	475.48	
593.386	867.611	
721.605	468.206	
510.204	555.122	
602.196	884.764	
719.529	462.926	
669.095	253.546	
591.824	911.483	
206.24	208.233	
202.15	213.805	
204.394	218.18	
207.32	217.543	
203.544	215.403	
611.321	839.938	
684.709	467.24	
600.526	822.353	
738.569	521.691	
680.873	465.773	
608.193	850.632	
735.016	511.91	
682.791	465.288	
607.456	878.26	
739.006	515.572	
684.328	468.446	
617.386	874.794	
736.552	509.06	
689.807	472.125	
610.955	874.369	
759.602	520.809	
690.67	473.948	
493.292	391.993	
604.921	900.669	
688.819	474.637	
487.475	391.497	
612.29	854.819	
687.257	478.781	
478.789	413.021	
605.926	851.259	
689.085	482.394	
473.534	403.628	
614.471	834.239	
695.921	488.652	
607.223	843.046	
698.896	490.975	
596.372	857.098	
700.425	494.442	
590.554	854.098	
696.282	495.812	
589.927	864.65	
687.432	498.403	
461.214	467.38	
601.795	879.211	
689.822	502.768	
466.239	488.711	
603.971	860.134	
693.768	503.361	
473.256	511.276	
598.98	880.169	
695.179	504.6	
500.864	557.384	
595.686	860.716	
690.787	502.052	
476.072	530.189	
602.009	847.474	
691.538	502.076	
481.788	538.99	
615.248	831.516	
700.376	511.474	
496.434	559.867	
603.37	818.486	
705.501	512.61	
598.49	607.498	
618.654	883.563	
712.758	498.718	
698.991	474.673	
604.223	866.917	
708.609	494.835	
711.129	448.382	
609.315	857.281	
711.929	498.429	
699.445	470.718	
606.879	856.246	
710.99	512.356	
627.22	703.563	
694.949	497.703	
614.682	839.732	
710.612	506.868	
634.984	703.82	
677.246	516.712	
595.869	875.573	
711.848	503.286	
700.668	582.976	
673.584	519.705	
594.821	828.017	
713.16	498.108	
652.719	558.663	
594.074	841.039	
711.247	493.618	
653.734	554.196	
611.714	849.742	
711.348	490.49	
628.292	610.949	
603.863	838.777	
715.085	486.669	
634.302	622.925	
599.29	861.425	
715.112	479.427	
686.977	538.445	
599.803	887.931	
711.531	473.113	
690.463	526.279	
605.118	860.436	
711.56	465.944	
609.95	866.457	
715.969	460.022	
670.576	233.804	
601.977	861.786	
715.227	455.258	
504.398	540.421	
703.177	265.565	
598.006	869.434	
713.598	449.828	
671.693	223.594	
594.512	852.679	
713.929	446.429	
504.815	550.596	
598.632	886.794	
717.067	439.381	
582.062	871.916	
714.979	441.064	
581.694	866.161	
715.846	440.026	
592.904	841.261	
713.809	447.259	
646.136	673.894	
593.212	825.432	
715.009	446.458	
630.885	678.384	
591.513	857.698	
720.1	438.163	
597.295	859.479	
718.584	433.892	
734.413	378.105	
596.654	861.318	
713.848	439.856	
583.182	653.931	
605.392	870.091	
714.924	440.42	
589.591	656.703	
598.502	882.63	
715.597	439.524	
598.149	656.597	
608.243	860.077	
716.266	440.327	
606.928	662.328	
603.715	856.332	
715.388	438.37	
613.988	664.358	
703.151	372.239	
606.577	799.569	
716.335	434.674	
606.915	855.873	
715.245	436.661	
727.142	675.27	
598.355	861.487	
714.811	436.768	
714.393	615.599	
609.276	868.269	
712.323	434.533	
759.596	653.672	
603.514	874.282	
930.682	411.561	
714.904	436.362	
595.313	860.275	
925.636	406.379	
716.351	437.516	
605.873	844.034	
716.226	434.886	
610.079	833.981	
714.931	435.123	
595.694	851.725	
709.665	431.839	
592.278	887.125	
706.678	430.123	
612.79	866.069	
706.072	427.94	
603.816	905.346	
709.667	426.38	
598.205	947.24	
710.628	424.955	
589.074	899.654	
713.782	425.708	
586.375	935.327	
713.308	423.451	
594.212	865.647	
712.121	422.167	
617.243	850.833	
710.815	421.111	
602.224	848.355	
712.896	421.326	
602.536	908.851	
712.489	419.827	
836.403	352.484	
589.47	861.971	
705.592	421.154	
846.933	343.144	
598.031	872.563	
705.066	425.988	
817.261	358.779	
597.354	863.928	
707.643	423.821	
823.47	352.54	
598.729	821.857	
705.291	425.99	
821.289	331.919	
590.683	860.084	
704.664	432.934	
754.689	394.444	
602.696	854.582	
703.658	434.828	
761.328	397.461	
605.296	842.195	
700.382	440.382	
664.726	454.784	
607.018	893.169	
700.994	444.809	
749.696	392.565	
605.856	865.655	
700.907	446.979	
600.42	852.552	
700.757	445.996	
599.062	862.21	
699.372	444.807	
602.936	859.31	
700.342	447.309	
609.771	864.707	
704.091	449.62	
602.183	855.913	
698.249	452.684	
603.048	912.282	
692.624	449.944	
611.931	882.224	
696.328	450.479	
595.337	834.147	
696.49	450.019	
611.125	874.001	
693.896	448.773	
595.554	887.699	
699.022	449.467	
588.59	875.151	
693.002	449.555	
597.616	864.352	
690.492	446.108	
597.947	872.149	
695.391	448.09	
595.488	873.338	
693.619	458.141	
582.126	845.147	
693.114	458.743	
592.223	865.15	
693.481	460.767	
598.202	838.51	
782.855	560.19	
684.033	466.927	
596.071	886.569	
772.351	541.046	
687.964	467.9	
599.536	893.324	
744.035	513.91	
691.436	471.045	
593.349	885.347	
736.801	510.999	
688.506	472.494	
596.395	843.573	
772.363	530.737	
695.815	476.547	
594.424	828.633	
700.808	477.831	
595.428	875.111	
702.269	482.511	
598.5	896.467	
702.939	482.736	
596.437	914.908	
704.465	488.085	
581.602	900.002	
704.612	489.41	
599.745	890.881	
700.762	492.521	
591.983	914.486	
699.799	491.092	
588.908	855.816	
699.893	499.183	
587.217	896.591	
700.534	500.383	
599.071	923.721	
697.38	501.654	
603.791	866.129	
693.558	505.47	
469.308	505.201	
616.042	913.923	
696.606	508.16	
472.241	516.893	
589.405	856.353	
695.131	508.5	
473.329	529.77	
595.941	880.21	
696.666	507.123	
482.938	538.634	
601.305	871.825	
698.864	507.307	
536.082	606.796	
601.365	868.156	
702.058	512.203	
542.546	600.36	
601.143	879.556	
705.491	512.381	
610.217	612.985	
719.64	448.291	
599.448	874.105	
713.551	500.348	
719.107	445.589	
595.009	885.574	
714.04	500.285	
695.462	475.592	
593.754	890.938	
712.756	513.223	
699.083	745.126	
694.64	497.15	
585.666	894.792	
713.936	511.782	
693.529	736.454	
690.416	501.62	
588.264	885.568	
713.317	504.704	
803.005	560.199	
674.196	530.772	
591.478	902.776	
714.114	500.612	
672.711	530.561	
597.886	920.842	
713.899	497.682	
680.358	519.896	
597.329	939.335	
716.422	492.943	
673.338	548.883	
595.173	879.38	
716.894	487.328	
653.186	596.696	
589.429	881.231	
716.82	482.458	
694.089	524.115	
591.473	884.665	
716.481	477.34	
611.321	839.938	
684.709	467.24	
600.526	822.353	
738.569	521.691	
680.873	465.773	
608.193	850.632	
735.016	511.91	
682.791	465.288	
607.456	878.26	
739.006	515.572	
684.328	468.446	
617.386	874.794	
736.552	509.06	
689.807	472.125	
610.955	874.369	
759.602	520.809	
690.67	473.948	
493.292	391.993	
604.921	900.669	
688.819	474.637	
487.475	391.497	
612.29	854.819	
687.257	478.781	
478.789	413.021	
605.926	851.259	
689.085	482.394	
473.534	403.628	
614.471	834.239	
695.921	488.652	
607.223	843.046	
698.896	490.975	
596.372	857.098	
