num:1	524.058	669.706	
num:1	525.306	681.028	
num:1	586.839	512.907	
num:1	582.404	493.226	
num:1	504.499	278.244	
num:1	334.945	280.891	
num:1	523.896	261.945	
num:1	388.5	238	
num:1	472.687	233.424	
num:1	460	226	
num:2	524.042	669.703	
num:2	525.306	681.028	
num:2	586.839	512.907	
num:2	582.519	493.2	
num:2	504.638	278.143	
num:2	334.945	280.891	
num:2	523.842	261.958	
num:2	388.5	238	
num:2	472.687	233.424	
num:2	460	226	
num:3	527.987	668.533	
num:3	578	642	
num:3	373.901	640.726	
num:3	592.818	516.614	
num:3	584.716	488.437	
num:3	273.896	452.589	
num:3	327.336	302.889	
num:3	500.409	290.985	
num:3	328.247	281.46	
num:3	533.678	274.629	
num:3	510.759	250.916	
num:3	465.556	238.452	
num:4	388.233	643.854	
num:4	360.817	628.59	
num:4	592.915	509.302	
num:4	590.763	463.199	
num:4	531.057	418.347	
num:4	460	336	
num:4	323.824	333.276	
num:4	316.272	308.354	
num:4	523.55	283.716	
num:4	363.5	247.5	
num:4	411.902	231.949	
num:4	449.073	236.398	
num:5	320.678	518.053	
num:5	605.648	484.648	
num:5	298	451.5	
num:5	607.442	444.886	
num:5	596.891	409.091	
num:5	317.487	393.325	
num:5	422.892	313.909	
num:5	517.747	343.565	
num:5	446.771	310.091	
num:6	333.274	530	
num:6	604.276	484.176	
num:6	608.778	429.192	
num:6	303.273	408.482	
num:6	328.992	358.776	
num:6	359.781	325.161	
num:6	383.78	310.51	
num:6	507.951	356.667	
num:7	452.363	586.95	
num:7	354.734	550.223	
num:7	340	525	
num:7	589.689	487.28	
num:7	321.698	495.432	
num:7	601.783	461.147	
num:7	298.638	432.694	
num:7	437	313	
num:7	475.165	324.9	
num:7	529.988	364.719	
num:7	466.207	270.791	
num:7	443.87	265.566	
num:8	491.742	595.979	
num:8	361	553	
num:8	540.172	542.202	
num:8	339.446	550.036	
num:8	352.927	518.359	
num:8	564.808	519.033	
num:8	342	500	
num:8	326.25	485.967	
num:8	595.295	426.665	
num:8	580.045	348.311	
num:8	548.707	279.834	
num:8	346.836	270.812	
num:8	512.173	257.783	
num:8	473.5	247	
num:9	526.817	581.184	
num:9	342.484	574.068	
num:9	481.5	560	
num:9	364	545	
num:9	574.477	538.323	
num:9	428.473	523.764	
num:9	384.996	511.426	
num:9	308.48	505.43	
num:9	324.656	474.688	
num:9	559.156	457.944	
